id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
22282723,24605526,11600.0,11600.0,11600.0, 36 months,12.99,390.8,C,C1,accountant,7 years,RENT,52000.0,Source Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22282723,,major_purchase,Major purchase,113xx,NY,29.61,0.0,Oct-2007,3.0,,,17.0,0.0,987.0,6.2,28.0,w,6678.66,6678.66,6643.6,6643.6,4921.34,1722.26,0.0,0.0,0.0,Dec-2015,390.8,Jan-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,41325.0,,,,,,,,,,,,15900.0,,,
54027378,57568096,9000.0,9000.0,9000.0, 36 months,8.18,282.78,B,B1,Server,3 years,RENT,65000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54027378,,debt_consolidation,Debt consolidation,606xx,IL,7.39,0.0,Sep-1999,0.0,,107.0,16.0,1.0,2217.0,21.7,34.0,f,7648.58,7648.58,1704.6,1704.6,1351.42,353.18,0.0,0.0,0.0,Jan-2016,298.88,Feb-2016,1.0,,1.0,INDIVIDUAL,,,0.0,281.0,88187.0,,,,,,,,,,,,10200.0,,,
51966259,55395973,10000.0,10000.0,10000.0, 60 months,15.61,241.12,D,D1,Machinist,10+ years,MORTGAGE,95000.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51966259,,home_improvement,Home improvement,775xx,TX,33.3,0.0,Jun-2003,0.0,,116.0,10.0,1.0,6909.0,66.4,31.0,w,9191.74,9191.74,1670.5,1670.5,808.26,862.24,0.0,0.0,0.0,Jan-2016,241.12,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,301942.0,,,,,,,,,,,,10400.0,,,
6328040,7859579,9000.0,9000.0,9000.0, 36 months,15.88,315.89,C,C4,Rush Enterprises,< 1 year,MORTGAGE,66000.0,Not Verified,Jul-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6328040,,debt_consolidation,Consolidation,804xx,CO,9.33,0.0,Apr-2006,0.0,,,9.0,0.0,11992.0,75.4,11.0,f,1811.35,1811.35,9474.84,9474.84,7188.65,2286.19,0.0,0.0,0.0,Jan-2016,315.89,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,11992.0,,,,,,,,,,,,15900.0,,,
39720549,42544321,15000.0,15000.0,15000.0, 36 months,9.49,480.43,B,B2,Manager,3 years,RENT,36000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39720549,,debt_consolidation,Debt consolidation,322xx,FL,26.46,0.0,Oct-1988,1.0,28.0,99.0,11.0,1.0,18779.0,66.1,21.0,f,10858.98,10858.98,5276.82,5276.82,4141.02,1135.8,0.0,0.0,0.0,Dec-2015,480.43,Jan-2016,0.0,40.0,1.0,INDIVIDUAL,,,0.0,167.0,22341.0,,,,,,,,,,,,28400.0,,,
26169256,28642108,15000.0,15000.0,15000.0, 60 months,14.99,356.78,C,C5,Pediatric Resident,1 year,MORTGAGE,45000.0,Not Verified,Sep-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26169256,,debt_consolidation,Debt consolidation,294xx,SC,31.65,0.0,May-2007,1.0,,,15.0,0.0,14026.0,58.9,27.0,f,12020.16,12020.16,5708.48,5708.48,2979.84,2728.64,0.0,0.0,0.0,Jan-2016,356.78,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,454689.0,,,,,,,,,,,,23800.0,,,
5025458,6327682,21000.0,21000.0,20950.0, 36 months,8.9,666.82,A,A5,Back End Developer,1 year,RENT,60000.0,Verified,Nov-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5025458,  Borrower added on 11/09/13 > This loan will help me build a strong foundation for my future.  It will also help me take control of my life by making it so I'm not living paycheck to paycheck in order to cover high interest credit card debt.<br>,credit_card,CCDebt,551xx,MN,9.24,0.0,Oct-2001,0.0,36.0,,14.0,0.0,8142.0,29.2,36.0,f,6406.41,6391.14,17334.17,17292.91,14593.59,2740.58,0.0,0.0,0.0,Jan-2016,666.82,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,52466.0,,,,,,,,,,,,27900.0,,,
37670559,40433325,12000.0,12000.0,12000.0, 60 months,13.66,277.11,C,C3,IT Project Manager,3 years,MORTGAGE,102000.0,Not Verified,Dec-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37670559,,debt_consolidation,Debt consolidation,152xx,PA,7.93,0.0,Oct-1977,0.0,29.0,67.0,6.0,1.0,13507.0,93.8,22.0,w,10043.25,10043.25,3584.22,3584.22,1956.75,1627.47,0.0,0.0,0.0,Jan-2016,277.11,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,380.0,351359.0,,,,,,,,,,,,14400.0,,,
16421721,18504229,9000.0,9000.0,9000.0, 36 months,14.99,311.95,C,C5,Social Service Program Assistant,2 years,MORTGAGE,90000.0,Source Verified,May-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16421721,,medical,Medical expenses,945xx,CA,17.2,0.0,Aug-2000,4.0,45.0,106.0,9.0,1.0,2674.0,20.0,18.0,w,0.0,0.0,10479.17,10479.17,9000.0,1479.17,0.0,0.0,0.0,Aug-2015,6111.87,,0.0,55.0,1.0,INDIVIDUAL,,,0.0,0.0,44600.0,,,,,,,,,,,,13400.0,,,
35186715,37878114,10000.0,10000.0,10000.0, 36 months,12.39,334.01,C,C1,Hostess/Cashier,7 years,RENT,32000.0,Source Verified,Nov-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35186715,,debt_consolidation,Debt consolidation,891xx,NV,28.77,0.0,Mar-2008,0.0,,,10.0,0.0,9558.0,66.8,10.0,f,0.0,0.0,2665.2,2665.2,1914.19,751.01,0.0,0.0,0.0,Jul-2015,334.01,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,32475.0,,,,,,,,,,,,14300.0,,,
10090970,11942356,12800.0,12800.0,12800.0, 36 months,6.62,393.01,A,A2,Senior Project Manager,6 years,MORTGAGE,120640.0,Not Verified,Jan-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10090970,"  Borrower added on 01/03/14 > My intent is to consolidate 3 credit cards, close 2 of the highest % rate cards (which are at 11.9), and keep one as an emergency, to pay off my debt in 2 years.<br><br>  Borrower added on 01/03/14 > My intent is to consolidate 3 credit cards, close 2 of the highest % rate cards (which are at 11.9), and keep one as an emergency, to pay off my debt in 2 years at a lower interest. Also, I believe I provided the wrong mortgage balance in my answer to a lender question: it is 236k.<br>",debt_consolidation,Debt Consolidation,983xx,WA,13.44,0.0,Jan-2002,1.0,,,11.0,0.0,17236.0,22.1,29.0,f,0.0,0.0,13683.9423355,13683.94,12800.0,883.94,0.0,0.0,0.0,Jul-2015,13.88,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,277404.0,,,,,,,,,,,,77900.0,,,
60375707,64352443,14400.0,14400.0,14400.0, 60 months,13.99,334.99,C,C4,Application Systems Analyst,< 1 year,MORTGAGE,85000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60375707,,debt_consolidation,Debt consolidation,680xx,NE,15.11,0.0,Aug-2004,0.0,,,10.0,0.0,21383.0,80.1,29.0,w,13719.78,13719.78,1367.94,1367.94,680.22,687.72,0.0,0.0,0.0,Jan-2016,334.99,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,136064.0,,,,,,,,,,,,26700.0,,,
38567747,41351631,14275.0,14275.0,14275.0, 60 months,19.24,372.19,E,E2,Electrical foreman,2 years,MORTGAGE,85000.0,Source Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38567747,,debt_consolidation,Debt consolidation,672xx,KS,8.16,0.0,Feb-2002,0.0,51.0,,7.0,0.0,10081.0,80.0,14.0,w,12395.17,12395.17,4435.76,4435.76,1879.83,2555.93,0.0,0.0,0.0,Jan-2016,372.19,Feb-2016,0.0,54.0,1.0,INDIVIDUAL,,,0.0,108.0,225437.0,,,,,,,,,,,,12600.0,,,
65503460,70090216,10000.0,10000.0,10000.0, 36 months,10.99,327.34,B,B4,Lecturer,< 1 year,RENT,45000.0,Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65503460,,credit_card,Credit card refinancing,314xx,GA,23.49,0.0,Nov-2004,1.0,,,12.0,0.0,8373.0,72.2,27.0,f,9526.33,9526.33,648.57,648.57,473.67,174.9,0.0,0.0,0.0,Jan-2016,327.34,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,191077.0,,,,,,,,,,,,11600.0,,,
65179753,69706483,25700.0,25700.0,25700.0, 36 months,13.67,874.26,C,C4,truck driver,< 1 year,MORTGAGE,70000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65179753,,debt_consolidation,Debt consolidation,246xx,VA,21.65,0.0,Jun-1993,0.0,32.0,,7.0,0.0,28033.0,92.8,15.0,w,25118.51,25118.51,971.84,971.84,581.49,390.35,0.0,0.0,0.0,Jan-2016,1010.88,Feb-2016,0.0,32.0,1.0,INDIVIDUAL,,,0.0,0.0,115977.0,,,,,,,,,,,,30200.0,,,
26189965,28662715,5000.0,5000.0,5000.0, 36 months,10.15,161.69,B,B2,VP,10+ years,MORTGAGE,180000.0,Source Verified,Sep-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26189965,,vacation,Vacation,945xx,CA,10.6,0.0,Jul-1991,0.0,,,7.0,0.0,25086.0,85.3,29.0,w,0.0,0.0,5229.76,5229.76,5000.0,229.76,0.0,0.0,0.0,Feb-2015,4583.0,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,575440.0,,,,,,,,,,,,29400.0,,,
4806570,6068810,16450.0,16450.0,16450.0, 36 months,12.12,547.32,B,B3,SBC Internet Services AT&T,3 years,MORTGAGE,43477.0,Verified,May-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4806570,,debt_consolidation,Debt Consolidation,331xx,FL,13.83,0.0,Nov-2006,0.0,,,10.0,0.0,3176.0,41.8,18.0,f,0.0,0.0,18908.8832251,18908.88,16450.0,2458.88,0.0,0.0,0.0,Dec-2014,9058.2,,0.0,,1.0,INDIVIDUAL,,,0.0,1914.0,175957.0,,,,,,,,,,,,7600.0,,,
13497451,15549750,12000.0,12000.0,12000.0, 36 months,7.9,375.49,A,A4,shoe maker,10+ years,RENT,38000.0,Not Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13497451,,debt_consolidation,Debt consolidation,113xx,NY,22.27,0.0,Jun-1998,1.0,,111.0,9.0,1.0,7068.0,39.5,14.0,w,5346.2,5346.2,7885.29,7885.29,6653.8,1231.49,0.0,0.0,0.0,Jan-2016,375.49,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,98.0,12290.0,,,,,,,,,,,,17900.0,,,
60764353,64806206,10000.0,10000.0,10000.0, 60 months,18.25,255.3,E,E1,Bus Escort,10+ years,RENT,38300.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60764353,,debt_consolidation,Debt consolidation,104xx,NY,14.48,1.0,Nov-2002,0.0,10.0,46.0,11.0,1.0,7119.0,53.5,14.0,w,9792.0,9792.0,500.46,500.46,208.0,292.46,0.0,0.0,0.0,Jan-2016,255.3,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,12404.0,,,,,,,,,,,,13300.0,,,
6187337,7659459,12000.0,12000.0,12000.0, 36 months,8.9,381.04,A,A5,Jarvis Products corporation,8 years,RENT,85000.0,Not Verified,Jul-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6187337,  Borrower added on 07/03/13 > I am trying to get rid of couple of my credit cards as well as use the remaining funds for my personal need. One of the offers in my credit card I borrowed from expiring next month and will have to pay around 21% rate if I don't clear it.<br>,debt_consolidation,Consolidation,064xx,CT,3.6,0.0,Jan-2002,0.0,,,6.0,0.0,9807.0,40.9,15.0,f,0.0,0.0,13395.3449598,13395.34,12000.0,1395.34,0.0,0.0,0.0,Aug-2015,709.91,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,9807.0,,,,,,,,,,,,24000.0,,,
59839161,63782872,8000.0,8000.0,8000.0, 36 months,12.69,268.36,C,C2,Budget Analyst,10+ years,OWN,129650.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59839161,,home_improvement,Home improvement,217xx,MD,27.82,0.0,Aug-1999,1.0,,,14.0,0.0,61047.0,69.1,28.0,f,7442.87,7442.87,832.37,832.37,557.13,275.24,0.0,0.0,0.0,Dec-2015,268.36,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,513361.0,,,,,,,,,,,,88300.0,,,
48627623,51876443,19000.0,19000.0,19000.0, 36 months,6.92,585.98,A,A4,Business Operations Analyst,6 years,MORTGAGE,79000.0,Not Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48627623,,debt_consolidation,Debt consolidation,225xx,VA,19.13,0.0,Oct-1999,1.0,,56.0,10.0,1.0,18247.0,56.0,43.0,w,15110.87,15110.87,4680.54,4680.54,3889.13,791.41,0.0,0.0,0.0,Jan-2016,585.98,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,68759.0,,,,,,,,,,,,32600.0,,,
57804641,61557432,3200.0,3200.0,3200.0, 36 months,8.18,100.55,B,B1,IH Manager,4 years,MORTGAGE,117300.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57804641,,debt_consolidation,Debt consolidation,800xx,CO,14.03,0.0,Oct-2003,1.0,65.0,77.0,15.0,2.0,13682.0,22.9,22.0,w,2881.82,2881.82,400.75,400.75,318.18,82.57,0.0,0.0,0.0,Dec-2015,100.55,Feb-2016,0.0,65.0,1.0,INDIVIDUAL,,,0.0,0.0,491804.0,,,,,,,,,,,,59700.0,,,
8989803,7231753,5375.0,5375.0,5375.0, 36 months,17.1,191.91,C,C5,Admin,4 years,RENT,36000.0,Not Verified,Nov-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8989803,  Borrower added on 11/19/13 > Trying to fix my credit and pay off loans to have one fixed payment monthly<br>,debt_consolidation,Debt consolidation,075xx,NJ,16.33,0.0,May-2007,2.0,61.0,,10.0,0.0,1658.0,33.2,17.0,f,0.0,0.0,2515.26,2515.26,1229.86,689.03,0.0,596.37,5.9636999994,Oct-2014,191.91,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,17731.0,,,,,,,,,,,,5000.0,,,
63176325,67518092,35000.0,35000.0,35000.0, 36 months,13.99,1196.05,C,C4,Engineer,2 years,MORTGAGE,135000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63176325,,credit_card,Credit card refinancing,021xx,MA,8.73,1.0,Mar-2003,5.0,14.0,,5.0,0.0,3852.0,85.6,10.0,w,33414.8,33414.8,2405.69,2405.69,1585.2,820.49,0.0,0.0,0.0,Dec-2015,1196.05,Jan-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,376629.0,,,,,,,,,,,,4500.0,,,
4306456,5488792,28000.0,28000.0,27925.0, 60 months,11.14,610.75,B,B2,JHP Pharmaceutical,2 years,MORTGAGE,115000.0,Verified,Apr-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4306456,,house,Home buying,483xx,MI,0.78,0.0,Oct-1996,3.0,,,11.0,0.0,1905.0,1.5,20.0,f,0.0,0.0,30667.1234146,30584.98,28000.0,2667.12,0.0,0.0,0.0,Mar-2014,24579.42,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,391092.0,,,,,,,,,,,,73300.0,,,
1679640,1962114,10000.0,10000.0,10000.0, 36 months,11.14,328.06,B,B2,hilton waterfront,2 years,RENT,36000.0,Not Verified,Nov-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1679640,,debt_consolidation,debt free,926xx,CA,24.81,0.0,Mar-2007,0.0,,,8.0,0.0,8766.0,42.1,11.0,w,0.0,0.0,11814.3974668,11814.4,10000.0,1814.4,0.0,0.0,0.0,Dec-2015,4.23,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,56688.0,,,,,,,,,,,,20800.0,,,
23994165,26367003,28200.0,28200.0,28200.0, 60 months,14.49,663.36,C,C4,head of facilities,7 years,MORTGAGE,109000.0,Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23994165,,debt_consolidation,Debt consolidation,921xx,CA,25.85,0.0,May-2007,0.0,60.0,,11.0,0.0,16941.0,85.6,13.0,w,22148.05,22148.05,11277.12,11277.12,6051.95,5225.17,0.0,0.0,0.0,Jan-2016,663.36,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,477363.0,,,,,,,,,,,,19800.0,,,
12657360,14659522,8000.0,8000.0,8000.0, 36 months,7.62,249.3,A,A3,,,OWN,42000.0,Source Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12657360,  Borrower added on 03/11/14 > credit card<br>,credit_card,Credit card refinancing,630xx,MO,12.94,0.0,Sep-1998,1.0,,,2.0,0.0,5213.0,66.0,5.0,f,3555.84,3555.84,5235.3,5235.3,4444.16,791.14,0.0,0.0,0.0,Jan-2016,249.3,Jan-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,22780.0,,,,,,,,,,,,7900.0,,,
3731585,4724663,11000.0,11000.0,11000.0, 36 months,15.31,383.0,C,C2,Lake Shore Children's Center,8 years,OWN,45000.0,Not Verified,Mar-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3731585,  Borrower added on 03/16/13 > I would like to get out of credit card debt. I<br>,debt_consolidation,Debt Consolidation,767xx,TX,8.08,0.0,Mar-2005,0.0,42.0,,12.0,0.0,9966.0,55.1,15.0,f,1120.77,1120.77,12637.68,12637.68,9879.22,2758.46,0.0,0.0,0.0,Dec-2015,383.0,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,9966.0,,,,,,,,,,,,18100.0,,,
56062103,59723958,30000.0,30000.0,29875.0, 36 months,17.86,1082.47,D,D5,RF Engineer,< 1 year,RENT,100000.0,Source Verified,Jul-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56062103,,debt_consolidation,Debt consolidation,770xx,TX,6.97,0.0,Jul-2007,0.0,,,6.0,0.0,18772.0,68.5,10.0,f,28063.55,27946.62,3187.88,3174.6,1936.45,1251.43,0.0,0.0,0.0,Oct-2015,1082.47,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,18772.0,,,,,,,,,,,,27400.0,,,
5959402,7431811,18000.0,18000.0,18000.0, 36 months,9.71,578.37,B,B1,pacific gas and electric,1 year,MORTGAGE,84000.0,Verified,Jul-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5959402,"  Borrower added on 06/26/13 > I am requesting this loan to refinance my credit card debt and to ultimately pay off high interest credit cards. I am very dedicated to mymy career and plan to retire with the company that I am at now. I take pride in paying my bills, this opportunity would help tremendously<br>",credit_card,credit card refinance,952xx,CA,11.62,0.0,Jul-2003,0.0,32.0,,14.0,0.0,8875.0,45.7,30.0,f,0.0,0.0,18820.8,18820.8,18000.0,820.8,0.0,0.0,0.0,Jan-2014,15929.94,,0.0,32.0,1.0,INDIVIDUAL,,,0.0,0.0,187440.0,,,,,,,,,,,,19400.0,,,
28673937,31207125,6000.0,6000.0,6000.0, 36 months,10.99,196.41,B,B3,dental technician,10+ years,MORTGAGE,22000.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28673937,,debt_consolidation,Debt consolidation,305xx,GA,12.71,0.0,Dec-1999,0.0,31.0,67.0,5.0,1.0,3564.0,44.5,13.0,f,3736.52,3736.52,2946.15,2946.15,2263.48,682.67,0.0,0.0,0.0,Jan-2016,196.41,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,171.0,4404.0,,,,,,,,,,,,8000.0,,,
23062824,25415755,20000.0,20000.0,20000.0, 60 months,14.49,470.47,C,C4,Gov't Employee,5 years,MORTGAGE,114000.0,Source Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23062824,,debt_consolidation,Debt consolidation,224xx,VA,10.48,0.0,Dec-2000,0.0,56.0,,23.0,0.0,29295.0,50.7,52.0,f,15707.81,15707.81,8024.16,8024.16,4292.19,3731.97,0.0,0.0,0.0,Jan-2016,470.47,Feb-2016,0.0,56.0,1.0,INDIVIDUAL,,,0.0,0.0,371101.0,,,,,,,,,,,,57800.0,,,
5959810,7432227,8000.0,8000.0,8000.0, 36 months,11.55,264.0,B,B3,Pegasus Logistics Group,10+ years,MORTGAGE,92000.0,Not Verified,Jul-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5959810,,debt_consolidation,Debt consolidation,750xx,TX,26.22,0.0,May-1989,0.0,,,18.0,0.0,29393.0,49.9,27.0,f,1533.55,1533.55,7917.76,7917.76,6466.45,1451.31,0.0,0.0,0.0,Jan-2016,264.0,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,70111.0,,,,,,,,,,,,58900.0,,,
1499525,1760460,7100.0,7100.0,7100.0, 36 months,14.09,242.98,B,B5,Global Fleet Solutions,2 years,RENT,50000.0,Not Verified,Sep-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1499525,"  Borrower added on 08/26/12 > This loan is for debt consolidation. I have 3 accounts that I have been paying for years and it seems like I can't take a dent out of the balance. My total payment with this loan will be significantly cheaper than paying these cards off for, what feels like, the rest of my life.<br><br>  Borrower added on 09/01/12 > I actually have 7 accounts that I will be paying off with this loan, but there are 3 credit cards with almost a 25% apr and its hard to pay almost 500 a month in minimum payments. My low monthly payment will help me out significantly.<br>",credit_card,New Start,442xx,OH,19.22,0.0,Apr-2004,2.0,61.0,,13.0,0.0,6788.0,34.5,17.0,f,0.0,0.0,8293.03897469,8293.04,7100.0,1193.04,0.0,0.0,0.0,Mar-2014,4169.69,,0.0,,1.0,INDIVIDUAL,,,0.0,769.0,30408.0,,,,,,,,,,,,19700.0,,,
28713227,31246378,7500.0,7500.0,7500.0, 36 months,12.49,250.87,B,B5,Customer Development Representative,< 1 year,RENT,55000.0,Not Verified,Oct-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28713227,,credit_card,Credit card refinancing,335xx,FL,13.07,0.0,Sep-2001,0.0,,,7.0,0.0,3282.0,31.6,7.0,f,0.0,0.0,8466.48,8466.48,7500.0,966.48,0.0,0.0,0.0,Dec-2015,5205.17,,0.0,,1.0,INDIVIDUAL,,,0.0,107.0,33412.0,,,,,,,,,,,,10400.0,,,
40502573,43367385,9825.0,9825.0,9825.0, 36 months,15.99,345.37,D,D2,Contract Attorney,< 1 year,RENT,40000.0,Not Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40502573,,debt_consolidation,Debt consolidation,430xx,OH,17.85,5.0,Feb-2000,1.0,9.0,,8.0,0.0,5857.0,81.3,22.0,f,7302.41,7302.41,3790.34,3790.34,2522.59,1267.75,0.0,0.0,0.0,Jan-2016,345.37,Feb-2016,0.0,22.0,1.0,INDIVIDUAL,,,0.0,0.0,79761.0,,,,,,,,,,,,7200.0,,,
44125646,47142370,19225.0,19225.0,19225.0, 60 months,21.67,527.38,E,E5,Broadcaster,10+ years,MORTGAGE,42000.0,Not Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44125646,,debt_consolidation,Debt consolidation,995xx,AK,22.37,0.0,Feb-2004,0.0,43.0,,5.0,0.0,17055.0,81.2,20.0,f,17480.9,17480.9,4839.0,4839.0,1744.1,3094.9,0.0,0.0,0.0,Jan-2016,527.38,Feb-2016,0.0,49.0,1.0,INDIVIDUAL,,,0.0,0.0,115856.0,,,,,,,,,,,,21000.0,,,
38637300,41421131,13000.0,13000.0,13000.0, 36 months,11.99,431.73,B,B5,tech,1 year,MORTGAGE,50000.0,Source Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38637300,,debt_consolidation,Debt consolidation,553xx,MN,14.03,1.0,Feb-2004,0.0,19.0,,11.0,0.0,7035.0,41.4,27.0,f,9172.11,9172.11,5159.11,5159.11,3827.89,1331.22,0.0,0.0,0.0,Jan-2016,431.73,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,115957.0,,,,,,,,,,,,17000.0,,,
43389690,46416427,5000.0,5000.0,5000.0, 36 months,13.99,170.87,C,C4,Operations Analyst,3 years,RENT,45000.0,Not Verified,Mar-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43389690,,debt_consolidation,Debt consolidation,850xx,AZ,17.76,0.0,Mar-1990,0.0,,79.0,10.0,1.0,14939.0,40.0,21.0,f,4304.53,4304.53,1017.45,1017.45,695.47,321.98,0.0,0.0,0.0,Sep-2015,170.87,Feb-2016,0.0,74.0,1.0,INDIVIDUAL,,,0.0,0.0,20569.0,,,,,,,,,,,,37150.0,,,
21380720,23693604,8000.0,8000.0,8000.0, 36 months,13.35,270.91,C,C2,Material Handler,< 1 year,RENT,40000.0,Not Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21380720,,debt_consolidation,Debt consolidation,802xx,CO,17.34,0.0,Sep-1999,0.0,,57.0,10.0,1.0,6311.0,56.0,29.0,f,4396.82,4396.82,4876.38,4876.38,3603.18,1273.2,0.0,0.0,0.0,Jan-2016,270.91,Feb-2016,0.0,54.0,1.0,INDIVIDUAL,,,0.0,0.0,6311.0,,,,,,,,,,,,11320.0,,,
1564771,1832087,20050.0,20050.0,20050.0, 36 months,19.72,742.28,D,D5,Fripp Island POA,2 years,RENT,51500.0,Verified,Oct-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1564771,,credit_card, Payoff Plan,299xx,SC,10.11,0.0,Mar-1999,1.0,31.0,,11.0,0.0,8533.0,89.8,22.0,f,0.0,0.0,16731.48,16731.48,9113.97,4982.15,0.0,2635.36,474.364799998,May-2014,742.28,,0.0,31.0,1.0,INDIVIDUAL,,,0.0,0.0,13252.0,,,,,,,,,,,,9500.0,,,
